종목코드,종목명,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"044340","위닉스","우량기업부","4630","0","0.00","4610","4630","4560","9021","41572205","82753957750","17873425"
"330350","위더스제약","우량기업부","7040","220","3.23","6850","7050","6850","34500","241366600","92943058560","13202139"
"348350","위드텍","우량기업부","6910","10","0.14","6900","6980","6440","30699","207374900","70368676000","10183600"
"112040","위메이드","중견기업부","35150","-350","-0.99","35100","35750","34900","135792","4785615250","1193289177450","33948483"
"101730","위메이드맥스","우량기업부","7610","-30","-0.39","7500","7770","7500","46875","357862650","253377172120","33295292"
"123420","위메이드플레이","우량기업부","6910","-40","-0.58","6820","7010","6750","34921","238799590","79256608220","11469842"
"065370","위세아이텍","벤처기업부","5590","170","3.14","5360","5650","5220","150342","819423820","41276302860","7383954"
"038620","위즈코프","벤처기업부","749","-26","-3.35","763","769","749","388299","293491254","53294574445","71154305"
"299900","위지윅스튜디오","우량기업부","1381","-12","-0.86","1500","1531","1381","5268625","7564186836","236218508804","171048884"
"036090","위지트","중견기업부","707","4","0.57","688","710","687","507514","356169351","83703344788","118392284"
"459100","위츠","중견기업부","9730","-200","-2.01","9810","10080","9690","342743","3384068850","122325560000","12572000"
"136540","윈스","우량기업부","12250","-370","-2.93","12730","12730","12170","26031","319854640","150426888500","12279746"
"097800","윈팩","중견기업부","616","-7","-1.12","622","622","600","375458","229943173","71733341064","116450229"
"192390","윈하이텍","벤처기업부","3750","-10","-0.27","3680","3800","3670","73789","276225645","41370858750","11032229"
"335870","윙스풋","중견기업부","1232","75","6.48","1157","1360","1157","738333","945894325","20551511904","16681422"
"900340","윙입푸드","외국기업(소속부없음)","1671","-8","-0.48","1665","1697","1640","201861","338324957","83589148188","50023428"
"036200","유니셈","우량기업부","5890","50","0.86","5820","5950","5720","95763","557315590","180612273470","30664223"
"018000","유니슨","중견기업부","758","20","2.71","742","763","740","638255","480666521","127640805512","168391564"
"203450","유니온커뮤니티","벤처기업부","2710","-40","-1.45","2725","2725","2640","14863","39846875","38154108970","14079007"
"011320","유니크","우량기업부","3430","50","1.48","3345","3430","3345","12366","41734935","66269983850","19320695"
"086390","유니테스트","중견기업부","8790","70","0.80","8720","9210","8450","33416","292036540","185768967540","21134126"
"241690","유니테크노","우량기업부","3025","-135","-4.27","3160","3185","2985","134767","411232615","74023885650","24470706"
"142210","유니트론텍","우량기업부","4855","115","2.43","4680","4885","4610","51476","246964295","93439776660","19246092"
"389680","유디엠텍","기술성장기업부","689","-16","-2.27","695","713","683","544895","379577328","27568818511","40012799"
"088340","유라클","벤처기업부","10970","470","4.48","10400","11050","10260","43664","472364650","47500845960","4330068"
"048430","유라테크","우량기업부","7630","-20","-0.26","7450","7650","7350","48167","362074270","87897600000","11520000"
"206650","유바이오로직스","기술성장기업부","12150","370","3.14","11740","12270","11730","119083","1444049960","443891830050","36534307"
"089850","유비벨록스","우량기업부","6440","100","1.58","6340","6440","6280","9106","57939450","94862481560","14730199"
"084440","유비온","기술성장기업부","961","-18","-1.84","979","997","950","218067","210688800","18944000800","19712800"
"032620","유비케어","우량기업부","3440","70","2.08","3350","3465","3335","63974","218813980","179558158160","52197139"
"264450","유비쿼스","우량기업부","8000","-210","-2.56","8210","8210","7950","16417","131563630","119347064000","14918383"
"078070","유비쿼스홀딩스","우량기업부","10090","230","2.33","9860","10100","9750","8122","80195080","183140563000","18150700"
"024800","유성티엔에스","우량기업부","1877","4","0.21","1881","1881","1861","3520","6590172","69546251124","37051812"
"054930","유신","우량기업부","23400","600","2.63","22900","23450","22650","5923","137916000","70200000000","3000000"
"069330","유아이디","벤처기업부","1279","-3","-0.23","1263","1281","1262","11627","14755705","18150405389","14191091"
"049520","유아이엘","중견기업부","5140","165","3.32","4875","5210","4875","55783","282607885","111974571040","21784936"
"435380","유안타제10호스팩","SPAC(소속부없음)","2075","5","0.24","2070","2075","2065","8619","17843440","11889750000","5730000"
"444920","유안타제11호스팩","SPAC(소속부없음)","1993","-1","-0.05","1980","1993","1970","46249","91203726","10443320000","5240000"
"446150","유안타제12호스팩","SPAC(소속부없음)","2025","10","0.50","2015","2030","2015","2179","4403910","9659250000","4770000"
"449020","유안타제13호스팩","SPAC(소속부없음)","2005","10","0.50","2005","2005","1998","13745","27556481","19508650000","9730000"
"450940","유안타제14호스팩","SPAC(소속부없음)","2035","10","0.49","2050","2050","2015","504","1027225","9238900000","4540000"
"473050","유안타제15호스팩","SPAC(소속부없음)","1945","-5","-0.26","1950","1950","1945","9626","18733775","13634450000","7010000"
"474490","유안타제16호스팩","SPAC(소속부없음)","1945","-2","-0.10","1952","1952","1942","2448","4760260","10716950000","5510000"
"430700","유안타제9호스팩","SPAC(소속부없음)","2080","5","0.24","2085","2090","2075","6438","13380160","10899200000","5240000"
"263770","유에스티","우량기업부","1942","0","0.00","1950","1955","1900","883","1695691","46025734024","23700172"
"388720","유일로보틱스","벤처기업부","29450","1250","4.43","27800","29600","27700","85538","2475611250","337303631300","11453434"
"340930","유일에너테크","벤처기업부","1309","10","0.77","1299","1324","1228","25307","32892808","44773625050","34204450"
"023410","유진기업","우량기업부","3295","-20","-0.60","3315","3315","3275","42641","140315315","254739293585","77310863"
"056080","유진로봇","중견기업부","6240","370","6.30","5800","6280","5780","251138","1540203050","234075828480","37512152"
"468760","유진스팩10호","SPAC(소속부없음)","2090","40","1.95","2060","2110","2055","1657","3460305","8861600000","4240000"
"488060","유진스팩11호","SPAC(소속부없음)","1995","15","0.76","1980","1995","1977","4143","8210004","9416400000","4720000"
"442130","유진스팩9호","SPAC(소속부없음)","2125","20","0.95","2120","2125","2120","12","25495","7352500000","3460000"
"084370","유진테크","우량기업부","31300","200","0.64","30900","31350","30500","176502","5440747050","717272114600","22916042"
"240600","유진테크놀로지","중견기업부","4715","180","3.97","4535","4715","4535","20099","93915675","32666231965","6928151"
"221800","유투바이오","기술성장기업부","2665","-45","-1.66","2760","2760","2665","45429","122643960","30080377340","11287196"
"179900","유티아이","벤처기업부","26100","-650","-2.43","26500","27250","25650","106478","2791907500","425087959500","16286895"
"263050","유틸렉스","기술성장기업부","1924","70","3.78","1769","1953","1750","72997","137285078","70870262944","36834856"
"191410","육일씨엔에쓰","중견기업부","1455","3","0.21","1452","1455","1440","7173","10418235","16302191025","11204255"
"372170","윤성에프앤씨","기술성장기업부","35450","100","0.28","36000","36350","34900","12218","436985750","282857251600","7979048"
"146060","율촌","중견기업부","1100","-14","-1.26","1094","1106","1071","46074","50466883","26417154500","24015595"
"072770","율호","중견기업부","1318","3","0.23","1314","1327","1276","51121","66947263","92574005592","70238244"
"039020","이건홀딩스","중견기업부","4160","165","4.13","3950","4180","3910","50166","203189810","93952389440","22584709"
"067920","이글루","우량기업부","5290","10","0.19","5270","5300","5170","11898","62064640","58169469510","10996119"
"044960","이글벳","중견기업부","4765","-25","-0.52","4805","4820","4750","37981","181729740","60238572495","12641883"
"303530","이노뎁","벤처기업부","7090","170","2.46","6850","7120","6840","6304","43979070","52035629910","7339299"
"296640","이노룰스","벤처기업부","6220","10","0.16","6120","6240","6120","12399","76774770","32208727440","5178252"
"302430","이노메트리","우량기업부","7170","70","0.99","7180","7230","7000","6563","46795360","70504101360","9833208"
"462350","이노스페이스","기술성장기업부","17100","710","4.33","16110","17450","16110","61193","1036100620","160324367400","9375694"
"274400","이노시뮬레이션","기술성장기업부","4425","85","1.96","4350","4450","4345","8197","36132275","34602730050","7819826"
"073490","이노와이어리스","우량기업부","20700","-200","-0.96","20850","20850","20500","28598","592167700","157399612200","7603846"
"215790","이노인스트루먼트","벤처기업부","470","1","0.21","469","486","463","23752","11181373","18933080030","40283149"
"344860","이노진","기술성장기업부","1481","-9","-0.60","1504","1519","1463","15050","22298255","17816430000","12030000"
"088390","이녹스","우량기업부","7790","-110","-1.39","7650","7880","7630","2270","17589600","73115724760","9385844"
"272290","이녹스첨단소재","우량기업부","20100","0","0.00","19950","20200","19790","41638","834388540","406575925800","20227658"
"053350","이니텍","중견기업부","3250","-5","-0.15","3255","3385","3230","16043","52085975","64320477000","19790916"
"452400","이닉스","벤처기업부","9300","-50","-0.53","9300","9520","9220","6395","60032800","84364280400","9071428"
"264850","이랜시스","우량기업부","4460","300","7.21","4155","4490","4140","663137","2905388265","135113969520","30294612"
"054210","이랜텍","우량기업부","5100","220","4.51","4780","5100","4780","33373","166447615","128985171000","25291210"
"009730","이렘","중견기업부","1100","57","5.47","1035","1107","1025","706980","753721444","61194355200","55631232"
"065440","이루온","벤처기업부","1416","-30","-2.07","1446","1446","1409","84464","119743764","38621428320","27275020"
"115610","이미지스","벤처기업부","2630","325","14.10","2300","2815","2300","1032418","2715692005","42749427050","16254535"
